#Unit,Date,PageNum,PageID,Place1,Place2,Place3,activity,count,Place1_Geo,Place2_Geo,Place3_Geo,Location,longitude,latitude,name
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-04-25,145,AWD0000n5y,Monchy,,,activity:movement,5.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-05-03,148,AWD0000n5t,Monchy,Tilloy,Brown Line,activity:movement,19.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-05-10,148,AWD0000n5t,Monchy,Tilloy,,activity:movement,5.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-05-15,148 149,AWD0000n5t AWD0000n67,Monchy,Brown Line,Duisans,activity:movement,24.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-05-17,149,AWD0000n67,Lattre Saint Quentin,,,activity:movement,7.0,"[2.5799493999999998, 50.288187299999997, 'Lattre-Saint-Quentin']",,,"[2.5799493999999998, 50.288187299999997, 'Lattre-Saint-Quentin']",2.5799494,50.2881873,Lattre-Saint-Quentin
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-05-18,150,AWD0000n6p,Berlencourt,,,activity:movement,7.0,"[2.4234539000000002, 50.279324799999998, 'Berlencourt-le-Cauroy']",,,"[2.4234539000000002, 50.279324799999998, 'Berlencourt-le-Cauroy']",2.4234539,50.2793248,Berlencourt-le-Cauroy
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-06-02,154,AWD0000n58,Ambrines,Berlencourt,,activity:movement,6.0,"[2.4686935000000001, 50.310247400000002, 'Ambrines']","[2.4234539000000002, 50.279324799999998, 'Berlencourt-le-Cauroy']",,"[2.4686935000000001, 50.310247400000002, 'Ambrines']",2.4686935,50.3102474,Ambrines
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-06-05,154,AWD0000n58,Arras,,,activity:movement,6.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-06-12,156,AWD0000n4m,Monchy,,,activity:movement,4.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-06-13,156,AWD0000n4m,Monchy,,,activity:movement,4.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-06-19,157,AWD0000n2g,Arras,Halloy,Monchy,activity:movement,13.0,"[2.7772210999999998, 50.291047999999996, 'Arras']","[2.4255, 50.157130000000002, 'Halloy']","[1.9821057, 49.397695399999996, 'Monchy']","[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-07-01,161,AWD0000n3k,Doullens,,,activity:movement,10.0,"[2.3410532000000002, 50.157208500000003, 'Doullens']",,,"[2.3410532000000002, 50.157208500000003, 'Doullens']",2.3410532,50.1572085,Doullens
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-08-01,168,AWD0000n5f,Fremicourt,,,activity:movement,7.0,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",,,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",2.7162587000000005,49.9987186,Fricourt
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-08-10,169,AWD0000n31,Louverval Trenches,Fremicourt,,activity:movement,1.0,,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",2.7162587000000005,49.9987186,Fricourt
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-08-10,169,AWD0000n31,Fremicourt,,,activity:movement,4.0,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",,,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",2.7162587000000005,49.9987186,Fricourt
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-08-15,171,AWD0000n7t,Fremicourt,,,activity:movement,3.0,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",,,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",2.7162587000000005,49.9987186,Fricourt
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-08-17,171,AWD0000n7t,Fremicourt,,,activity:movement,1.0,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",,,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",2.7162587000000005,49.9987186,Fricourt
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-08-25,173,AWD0000n2j,Fremicourt,Louverval Trenches,,activity:movement,5.0,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",,,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",2.7162587000000005,49.9987186,Fricourt
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-08-29,174,AWD0000n4f,Fremicourt,,,activity:movement,7.0,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",,,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",2.7162587000000005,49.9987186,Fricourt
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-09-02,176,AWD0000n9e,Fremicourt,,,activity:movement,1.0,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",,,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",2.7162587000000005,49.9987186,Fricourt
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-09-18,180,AWD0000n3e,Godewaersvelde,Watou,,activity:movement,8.0,"[2.6429117999999998, 50.794255600000007, 'Godewaersvelde']",,,"[2.6429117999999998, 50.794255600000007, 'Godewaersvelde']",2.6429118,50.79425560000001,Godewaersvelde
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-09-25,182,AWD0000n4i,Ypres,Brandhoek,,activity:movement,8.0,"[2.8846047000000001, 50.852194700000005, 'Ypres']",,,"[2.8846047000000001, 50.852194700000005, 'Ypres']",2.8846047,50.852194700000005,Ypres
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-09-29,187,AWD0000n1z,Ypres,,,activity:movement,5.0,"[2.8846047000000001, 50.852194700000005, 'Ypres']",,,"[2.8846047000000001, 50.852194700000005, 'Ypres']",2.8846047,50.852194700000005,Ypres
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1917-10-05,191,AWD0000n65,Wizernes,,,activity:movement,8.0,"[2.2306859000000001, 50.7115936, 'Wizernes']",,,"[2.2306859000000001, 50.7115936, 'Wizernes']",2.2306859,50.7115936,Wizernes
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1915-10-27,9,AWD0000n79,Reninghelst,,,activity:other,1.0,"[2.7706599999999999, 50.81514, 'Reningelst']",,,"[2.7706599999999999, 50.81514, 'Reningelst']",2.77066,50.81514,Reningelst
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1915-11-18,10,AWD0000n5c,Reninghelst,,,activity:other,1.0,"[2.7706599999999999, 50.81514, 'Reningelst']",,,"[2.7706599999999999, 50.81514, 'Reningelst']",2.77066,50.81514,Reningelst
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-02-28,26,AWD0000n40,Poperinge,,,activity:other,1.0,"[2.7265900000000003, 50.853859999999997, 'Poperinge']",,,"[2.7265900000000003, 50.853859999999997, 'Poperinge']",2.7265900000000003,50.85386,Poperinge
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-03-05,29,AWD0000n2m,Poperinge,,,activity:other,2.0,"[2.7265900000000003, 50.853859999999997, 'Poperinge']",,,"[2.7265900000000003, 50.853859999999997, 'Poperinge']",2.7265900000000003,50.85386,Poperinge
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-03-21,30,AWD0000n2a,Poperinge,,,activity:other,1.0,"[2.7265900000000003, 50.853859999999997, 'Poperinge']",,,"[2.7265900000000003, 50.853859999999997, 'Poperinge']",2.7265900000000003,50.85386,Poperinge
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-01,35,AWD0000n6q,Saint Eloi,,,activity:other,1.0,"[5.1047399000000002, 49.8761297, 'Saint Eloi']",,,"[5.1047399000000002, 49.8761297, 'Saint Eloi']",5.1047399,49.8761297,Saint Eloi
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-06,35 36,AWD0000n6q AWD0000n2q,Caestre,Thieushouk,,activity:other,3.0,"[2.6027400000000003, 50.758380000000002, 'Caestre']",,,"[2.6027400000000003, 50.758380000000002, 'Caestre']",2.6027400000000003,50.75838,Caestre
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-09,36,AWD0000n2q,Saint Eloi,,,activity:other,1.0,"[5.1047399000000002, 49.8761297, 'Saint Eloi']",,,"[5.1047399000000002, 49.8761297, 'Saint Eloi']",5.1047399,49.8761297,Saint Eloi
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-18,38,AWD0000n66,Bailleul,La Clytte,,activity:other,1.0,"[2.7349285999999999, 50.739666799999995, 'Bailleul']",,,"[2.7349285999999999, 50.739666799999995, 'Bailleul']",2.7349286,50.739666799999995,Bailleul
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-19,38,AWD0000n66,Reninghelst,La Clytte,Bailleul,activity:other,1.0,"[2.7706599999999999, 50.81514, 'Reningelst']",,"[2.7349285999999999, 50.739666799999995, 'Bailleul']","[2.7706599999999999, 50.81514, 'Reningelst']",2.77066,50.81514,Reningelst
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-20,38,AWD0000n66,Reninghelst,Thieushouk,,activity:other,3.0,"[2.7706599999999999, 50.81514, 'Reningelst']",,,"[2.7706599999999999, 50.81514, 'Reningelst']",2.77066,50.81514,Reningelst
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-24,39,AWD0000n2b,Berthen,Thieushouk,Eecke,activity:other,5.0,"[2.6948333999999998, 50.783094500000004, 'Berthen']",,"[2.5966366000000001, 50.779085200000004, 'Eecke']","[2.6948333999999998, 50.783094500000004, 'Berthen']",2.6948334,50.783094500000004,Berthen
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-25,39,AWD0000n2b,Eecke,,,activity:other,1.0,"[2.5966366000000001, 50.779085200000004, 'Eecke']",,,"[2.5966366000000001, 50.779085200000004, 'Eecke']",2.5966366,50.779085200000004,Eecke
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-26,39,AWD0000n2b,Eecke,,,activity:other,4.0,"[2.5966366000000001, 50.779085200000004, 'Eecke']",,,"[2.5966366000000001, 50.779085200000004, 'Eecke']",2.5966366,50.779085200000004,Eecke
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-27,40,AWD0000n42,Kemmel,Kemmel Shelters,,activity:other,1.0,"[2.8258709, 50.7828552, 'Kemmel']",,,"[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-28,40,AWD0000n42,Lindenhoek,Kemmel,,activity:other,1.0,"[2.8166699999999998, 50.766669999999998, 'Lindenhoek']","[2.8258709, 50.7828552, 'Kemmel']",,"[2.8166699999999998, 50.766669999999998, 'Lindenhoek']",2.81667,50.76667,Lindenhoek
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-29,40 42,AWD0000n42 AWD0000n7x,Lindenhoek,Kemmel,,activity:other,13.0,"[2.8166699999999998, 50.766669999999998, 'Lindenhoek']","[2.8258709, 50.7828552, 'Kemmel']",,"[2.8166699999999998, 50.766669999999998, 'Lindenhoek']",2.81667,50.76667,Lindenhoek
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-04-30,41,AWD0000n3h,Kemmel,Lindenhoek,Kemmel Trenches,activity:other,6.0,"[2.8258709, 50.7828552, 'Kemmel']","[2.8166699999999998, 50.766669999999998, 'Lindenhoek']",,"[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-02,45,AWD0000n6u,Kemmel,,,activity:other,1.0,"[2.8258709, 50.7828552, 'Kemmel']",,,"[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-03,45,AWD0000n6u,Kemmel,,,activity:other,2.0,"[2.8258709, 50.7828552, 'Kemmel']",,,"[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-05,45,AWD0000n6u,Kemmel,,,activity:other,2.0,"[2.8258709, 50.7828552, 'Kemmel']",,,"[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-07,46,AWD0000n49,Lindenhoek,,,activity:other,3.0,"[2.8166699999999998, 50.766669999999998, 'Lindenhoek']",,,"[2.8166699999999998, 50.766669999999998, 'Lindenhoek']",2.81667,50.76667,Lindenhoek
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-08,46,AWD0000n49,Lindenhoek,,,activity:other,2.0,"[2.8166699999999998, 50.766669999999998, 'Lindenhoek']",,,"[2.8166699999999998, 50.766669999999998, 'Lindenhoek']",2.81667,50.76667,Lindenhoek
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-10,46,AWD0000n49,Locre,,,activity:other,2.0,"[11.232014100000001, 45.711117600000001, 'Locre']",,,"[11.232014100000001, 45.711117600000001, 'Locre']",11.2320141,45.7111176,Locre
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-10,46,AWD0000n49,Locre,,,activity:other,3.0,"[11.232014100000001, 45.711117600000001, 'Locre']",,,"[11.232014100000001, 45.711117600000001, 'Locre']",11.2320141,45.7111176,Locre
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-12,47,AWD0000n3q,Kemmel Shelters,Kemmel,Locre,activity:other,2.0,,"[2.8258709, 50.7828552, 'Kemmel']","[11.232014100000001, 45.711117600000001, 'Locre']","[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-13,47,AWD0000n3q,Kemmel Shelters,Kemmel,,activity:other,1.0,,"[2.8258709, 50.7828552, 'Kemmel']",,"[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-16,47 48,AWD0000n3q AWD0000n46,Kemmel,,,activity:other,4.0,"[2.8258709, 50.7828552, 'Kemmel']",,,"[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-17,48,AWD0000n46,Kemmel,,,activity:other,2.0,"[2.8258709, 50.7828552, 'Kemmel']",,,"[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-20,48,AWD0000n46,Kemmel,,,activity:other,1.0,"[2.8258709, 50.7828552, 'Kemmel']",,,"[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-22,49,AWD0000n75,Locre,,,activity:other,3.0,"[11.232014100000001, 45.711117600000001, 'Locre']",,,"[11.232014100000001, 45.711117600000001, 'Locre']",11.2320141,45.7111176,Locre
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-23,49,AWD0000n75,Locre,,,activity:other,1.0,"[11.232014100000001, 45.711117600000001, 'Locre']",,,"[11.232014100000001, 45.711117600000001, 'Locre']",11.2320141,45.7111176,Locre
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-25,49,AWD0000n75,Locre,,,activity:other,3.0,"[11.232014100000001, 45.711117600000001, 'Locre']",,,"[11.232014100000001, 45.711117600000001, 'Locre']",11.2320141,45.7111176,Locre
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-05-26,49,AWD0000n75,Locre,Thieushouk,,activity:other,1.0,"[11.232014100000001, 45.711117600000001, 'Locre']",,,"[11.232014100000001, 45.711117600000001, 'Locre']",11.2320141,45.7111176,Locre
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-06-04,53,AWD0000n4h,Meteren,,,activity:other,1.0,"[5.2832385999999998, 51.863605, 'Meteren']",,,"[5.2832385999999998, 51.863605, 'Meteren']",5.2832386,51.863605,Meteren
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-06-07,54,AWD0000n2s,Meteren,,,activity:other,1.0,"[5.2832385999999998, 51.863605, 'Meteren']",,,"[5.2832385999999998, 51.863605, 'Meteren']",5.2832386,51.863605,Meteren
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-06-08,55,AWD0000n8s,Meteren,,,activity:other,1.0,"[5.2832385999999998, 51.863605, 'Meteren']",,,"[5.2832385999999998, 51.863605, 'Meteren']",5.2832386,51.863605,Meteren
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-06-09,55,AWD0000n8s,Meteren,,,activity:other,1.0,"[5.2832385999999998, 51.863605, 'Meteren']",,,"[5.2832385999999998, 51.863605, 'Meteren']",5.2832386,51.863605,Meteren
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-06-10,56,AWD0000n2f,Meteren,,,activity:other,1.0,"[5.2832385999999998, 51.863605, 'Meteren']",,,"[5.2832385999999998, 51.863605, 'Meteren']",5.2832386,51.863605,Meteren
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-07-02,61,AWD0000n73,Doullens,Saint Omer,Gezaincourt,activity:other,2.0,"[2.3410532000000002, 50.157208500000003, 'Doullens']","[2.2540754000000001, 50.752191400000001, 'Saint-Omer']","[2.32098, 50.140740000000001, 'Gezaincourt']","[2.3410532000000002, 50.157208500000003, 'Doullens']",2.3410532,50.1572085,Doullens
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-07-06,62,AWD0000n5j,Bois Celestine,Franvillers,,activity:other,1.0,,"[2.5067840000000001, 49.965463200000002, 'Franvillers']",,"[2.5067840000000001, 49.965463200000002, 'Franvillers']",2.506784,49.9654632,Franvillers
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-07-15,64 65,AWD0000n41 AWD0000n33,Montauban,Montauban Alley,,activity:other,4.0,"[3.8442516000000002, 48.298735200000003, 'Montauban']",,,"[3.8442516000000002, 48.298735200000003, 'Montauban']",3.8442516,48.2987352,Montauban
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-07-16,66,AWD0000n4y,High Wood,Montauban,,activity:other,2.0,,"[3.8442516000000002, 48.298735200000003, 'Montauban']",,"[3.8442516000000002, 48.298735200000003, 'Montauban']",3.8442516,48.2987352,Montauban
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-07-19,67 75,AWD0000n6n AWD0000n3r,Breslau,Delville Wood,Mericourt,activity:other,2.0,,,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]","[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]",2.56545,49.95213,Mericourt-l'Abbe
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-07-26,72,AWD0000n3w,Bois de Tailles,Somme,,activity:other,2.0,,"[2.7174930000000002, 49.940190399999999, 'Bray-sur-Somme']",,"[2.7174930000000002, 49.940190399999999, 'Bray-sur-Somme']",2.717493,49.9401904,Bray-sur-Somme
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-07-27,72 73,AWD0000n3w AWD0000n4b,Bois de Tailles,Somme,,activity:other,2.0,,"[2.7174930000000002, 49.940190399999999, 'Bray-sur-Somme']",,"[2.7174930000000002, 49.940190399999999, 'Bray-sur-Somme']",2.717493,49.9401904,Bray-sur-Somme
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-07-30,73,AWD0000n4b,Mericourt,Mericourt l'Abbe,,activity:other,1.0,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]","[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]",,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]",2.56545,49.95213,Mericourt-l'Abbe
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-08-02,77,AWD0000n74,Delville Wood,Mericourt,,activity:other,1.0,,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]",,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]",2.56545,49.95213,Mericourt-l'Abbe
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-08-06,78,AWD0000n3t,Montauban,,,activity:other,2.0,"[3.8442516000000002, 48.298735200000003, 'Montauban']",,,"[3.8442516000000002, 48.298735200000003, 'Montauban']",3.8442516,48.2987352,Montauban
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-08-09,78,AWD0000n3t,Marett Wood,Mericourt l'Abbe,,activity:other,6.0,,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]",,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]",2.56545,49.95213,Mericourt-l'Abbe
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-08-10,79,AWD0000n4t,Mericourt l'Abbe,,,activity:other,1.0,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]",,,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]",2.56545,49.95213,Mericourt-l'Abbe
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-08-17,80 81 82,AWD0000n1y AWD0000na6 AWD0000n7r,Taus Bois,Bruay,,activity:other,8.0,,"[3.14438, 49.770899999999997, 'Bray-Saint-Christophe']",,"[3.14438, 49.770899999999997, 'Bray-Saint-Christophe']",3.14438,49.7709,Bray-Saint-Christophe
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-08-31,87,AWD0000n6t,Noeux Les Mines,,,activity:other,1.0,"[2.7198900000000004, 50.446399999999997, 'Bully-les-Mines']",,,"[2.7198900000000004, 50.446399999999997, 'Bully-les-Mines']",2.7198900000000004,50.4464,Bully-les-Mines
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-08,93,AWD0000n3n,Loos,,,activity:other,2.0,"[3.0162522999999997, 50.609208200000005, 'Loos']",,,"[3.0162522999999997, 50.609208200000005, 'Loos']",3.0162522999999997,50.609208200000005,Loos
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-10,93,AWD0000n3n,Loos,,,activity:other,2.0,"[3.0162522999999997, 50.609208200000005, 'Loos']",,,"[3.0162522999999997, 50.609208200000005, 'Loos']",3.0162522999999997,50.609208200000005,Loos
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-11,93,AWD0000n3n,Loos,,,activity:other,1.0,"[3.0162522999999997, 50.609208200000005, 'Loos']",,,"[3.0162522999999997, 50.609208200000005, 'Loos']",3.0162522999999997,50.609208200000005,Loos
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-13,94,AWD0000n62,Loos,Loos Trenches,,activity:other,1.0,"[3.0162522999999997, 50.609208200000005, 'Loos']",,,"[3.0162522999999997, 50.609208200000005, 'Loos']",3.0162522999999997,50.609208200000005,Loos
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-14,94,AWD0000n62,Loos,,,activity:other,1.0,"[3.0162522999999997, 50.609208200000005, 'Loos']",,,"[3.0162522999999997, 50.609208200000005, 'Loos']",3.0162522999999997,50.609208200000005,Loos
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-15,94,AWD0000n62,Loos,,,activity:other,3.0,"[3.0162522999999997, 50.609208200000005, 'Loos']",,,"[3.0162522999999997, 50.609208200000005, 'Loos']",3.0162522999999997,50.609208200000005,Loos
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-18,95,AWD0000n47,Mazingarbe,,,activity:other,1.0,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",,,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",2.7185236,50.469306599999996,Mazingarbe
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-21,96,AWD0000n25,Mazingarbe,,,activity:other,1.0,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",,,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",2.7185236,50.469306599999996,Mazingarbe
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-22,96,AWD0000n25,Mazingarbe,,,activity:other,1.0,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",,,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",2.7185236,50.469306599999996,Mazingarbe
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-26,97,AWD0000n2i,Liettres,,,activity:other,1.0,"[2.4177, 50.554139999999997, 'Lieres']",,,"[2.4177, 50.554139999999997, 'Lieres']",2.4177,50.55414,Lieres
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-27,97,AWD0000n2i,Liettres,,,activity:other,1.0,"[2.4177, 50.554139999999997, 'Lieres']",,,"[2.4177, 50.554139999999997, 'Lieres']",2.4177,50.55414,Lieres
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-28,97,AWD0000n2i,Liettres,,,activity:other,1.0,"[2.4177, 50.554139999999997, 'Lieres']",,,"[2.4177, 50.554139999999997, 'Lieres']",2.4177,50.55414,Lieres
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-29,97,AWD0000n2i,Liettres,,,activity:other,1.0,"[2.4177, 50.554139999999997, 'Lieres']",,,"[2.4177, 50.554139999999997, 'Lieres']",2.4177,50.55414,Lieres
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-09-30,98,AWD0000n9s,Liettres,,,activity:other,1.0,"[2.4177, 50.554139999999997, 'Lieres']",,,"[2.4177, 50.554139999999997, 'Lieres']",2.4177,50.55414,Lieres
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-10-10,100,AWD0000n2x,Bertrancourt,,,activity:other,1.0,"[2.87704, 49.285499999999999, 'Bethancourt-en-Valois']",,,"[2.87704, 49.285499999999999, 'Bethancourt-en-Valois']",2.87704,49.2855,Bethancourt-en-Valois
3 DIVISION: 10 Battalion Royal Welsh Fusiliers,1916-10-11,100,AWD0000n2x,Bertrancourt,,,activity:other,1.0,"[2.87704, 49.285499999999999, 'Bethancourt-en-Valois']",,,"[2.87704, 49.285499999999999, 'Bethancourt-en-Valois']",2.87704,49.2855,Bethancourt-en-Valois
